aded25,gen25tot,gen25zm,gen25ac,gen25cs,gen25ea,gen25othr,win25
65014,0,0,0,0,0,0,Zohran Mamdani
65015,0,0,0,0,0,0,Zohran Mamdani
65016,0,0,0,0,0,0,Zohran Mamdani
65017,0,0,0,0,0,0,Zohran Mamdani
65018,0,0,0,0,0,0,Andrew Cuomo
65019,0,0,0,0,0,0,Zohran Mamdani
65020,0,0,0,0,0,0,Zohran Mamdani
65021,0,0,0,0,0,0,Zohran Mamdani
65022,0,0,0,0,0,0,Zohran Mamdani
65023,0,0,0,0,0,0,Zohran Mamdani
65024,0,0,0,0,0,0,Zohran Mamdani
65025,0,0,0,0,0,0,Zohran Mamdani
65026,0,0,0,0,0,0,Andrew Cuomo
65027,0,0,0,0,0,0,Zohran Mamdani
65028,0,0,0,0,0,0,Zohran Mamdani
65029,0,0,0,0,0,0,Zohran Mamdani
65030,0,0,0,0,0,0,Andrew Cuomo
65031,0,0,0,0,0,0,Zohran Mamdani
65032,0,0,0,0,0,0,Zohran Mamdani
65033,0,0,0,0,0,0,Zohran Mamdani
65034,0,0,0,0,0,0,Zohran Mamdani
65035,0,0,0,0,0,0,Zohran Mamdani
65036,0,0,0,0,0,0,Zohran Mamdani
65037,0,0,0,0,0,0,Zohran Mamdani
65038,0,0,0,0,0,0,Zohran Mamdani
65039,0,0,0,0,0,0,Zohran Mamdani
65040,0,0,0,0,0,0,Zohran Mamdani
65041,0,0,0,0,0,0,Zohran Mamdani
65042,0,0,0,0,0,0,Zohran Mamdani
65043,0,0,0,0,0,0,Zohran Mamdani
65044,0,0,0,0,0,0,Zohran Mamdani
65045,0,0,0,0,0,0,Zohran Mamdani
65046,0,0,0,0,0,0,Zohran Mamdani
65047,0,0,0,0,0,0,Zohran Mamdani
65048,0,0,0,0,0,0,Andrew Cuomo
65049,0,0,0,0,0,0,Zohran Mamdani
65050,0,0,0,0,0,0,Zohran Mamdani
65051,0,0,0,0,0,0,Zohran Mamdani
65052,0,0,0,0,0,0,Zohran Mamdani
65053,0,0,0,0,0,0,Zohran Mamdani
65054,0,0,0,0,0,0,Zohran Mamdani
65055,0,0,0,0,0,0,Zohran Mamdani
65056,0,0,0,0,0,0,Andrew Cuomo
65057,0,0,0,0,0,0,Zohran Mamdani
65058,0,0,0,0,0,0,Zohran Mamdani
65059,0,0,0,0,0,0,Zohran Mamdani
65060,0,0,0,0,0,0,Zohran Mamdani
65061,0,0,0,0,0,0,Zohran Mamdani
65062,0,0,0,0,0,0,Zohran Mamdani
65063,0,0,0,0,0,0,Zohran Mamdani
65064,0,0,0,0,0,0,Zohran Mamdani
65065,0,0,0,0,0,0,Andrew Cuomo
65066,0,0,0,0,0,0,Andrew Cuomo
65067,0,0,0,0,0,0,Zohran Mamdani
65068,0,0,0,0,0,0,Zohran Mamdani
65069,0,0,0,0,0,0,Zohran Mamdani
65070,0,0,0,0,0,0,Zohran Mamdani
65071,0,0,0,0,0,0,Zohran Mamdani
66001,0,0,0,0,0,0,Zohran Mamdani
66002,0,0,0,0,0,0,Zohran Mamdani
66003,0,0,0,0,0,0,Zohran Mamdani
66004,0,0,0,0,0,0,Zohran Mamdani
66005,0,0,0,0,0,0,Zohran Mamdani
66006,0,0,0,0,0,0,Zohran Mamdani
66007,0,0,0,0,0,0,Zohran Mamdani
66008,0,0,0,0,0,0,Zohran Mamdani
66009,0,0,0,0,0,0,Zohran Mamdani
66010,0,0,0,0,0,0,Zohran Mamdani
66011,0,0,0,0,0,0,Zohran Mamdani
66012,0,0,0,0,0,0,Zohran Mamdani
66013,0,0,0,0,0,0,Zohran Mamdani
66014,0,0,0,0,0,0,Zohran Mamdani
66015,0,0,0,0,0,0,Zohran Mamdani
66016,0,0,0,0,0,0,Zohran Mamdani
66017,0,0,0,0,0,0,Zohran Mamdani
66018,0,0,0,0,0,0,Zohran Mamdani
66019,0,0,0,0,0,0,Zohran Mamdani
66020,0,0,0,0,0,0,Zohran Mamdani
66021,0,0,0,0,0,0,Zohran Mamdani
66022,0,0,0,0,0,0,Zohran Mamdani
66023,0,0,0,0,0,0,Zohran Mamdani
66024,0,0,0,0,0,0,Zohran Mamdani
66025,0,0,0,0,0,0,Zohran Mamdani
66026,0,0,0,0,0,0,Zohran Mamdani
66027,0,0,0,0,0,0,Zohran Mamdani
66028,0,0,0,0,0,0,Zohran Mamdani
66029,0,0,0,0,0,0,Zohran Mamdani
66030,0,0,0,0,0,0,Zohran Mamdani
66031,0,0,0,0,0,0,Zohran Mamdani
66032,0,0,0,0,0,0,Zohran Mamdani
66033,0,0,0,0,0,0,Zohran Mamdani
66034,0,0,0,0,0,0,Zohran Mamdani
66035,0,0,0,0,0,0,Zohran Mamdani
66036,0,0,0,0,0,0,Zohran Mamdani
66037,0,0,0,0,0,0,Zohran Mamdani
66038,0,0,0,0,0,0,Zohran Mamdani
66039,0,0,0,0,0,0,Zohran Mamdani
66040,0,0,0,0,0,0,Zohran Mamdani
66041,0,0,0,0,0,0,Zohran Mamdani
66042,0,0,0,0,0,0,Zohran Mamdani
66043,0,0,0,0,0,0,Zohran Mamdani
66044,0,0,0,0,0,0,Zohran Mamdani
66045,0,0,0,0,0,0,Zohran Mamdani
66046,0,0,0,0,0,0,Zohran Mamdani
66047,0,0,0,0,0,0,Zohran Mamdani
66048,0,0,0,0,0,0,Zohran Mamdani
66049,0,0,0,0,0,0,Zohran Mamdani
66050,0,0,0,0,0,0,Zohran Mamdani
66051,0,0,0,0,0,0,Zohran Mamdani
66052,0,0,0,0,0,0,Zohran Mamdani
66053,0,0,0,0,0,0,Zohran Mamdani
66054,0,0,0,0,0,0,Zohran Mamdani
66055,0,0,0,0,0,0,Zohran Mamdani
66056,0,0,0,0,0,0,Zohran Mamdani
66057,0,0,0,0,0,0,Zohran Mamdani
66058,0,0,0,0,0,0,Zohran Mamdani
66059,0,0,0,0,0,0,Zohran Mamdani
66060,0,0,0,0,0,0,Zohran Mamdani
66061,0,0,0,0,0,0,Zohran Mamdani
66062,0,0,0,0,0,0,Zohran Mamdani
66063,0,0,0,0,0,0,Zohran Mamdani
66064,0,0,0,0,0,0,Zohran Mamdani
66065,0,0,0,0,0,0,Zohran Mamdani
66066,0,0,0,0,0,0,Andrew Cuomo
66067,0,0,0,0,0,0,Zohran Mamdani
66068,0,0,0,0,0,0,Zohran Mamdani
66069,0,0,0,0,0,0,Zohran Mamdani
66070,0,0,0,0,0,0,Zohran Mamdani
66071,0,0,0,0,0,0,Zohran Mamdani
66072,0,0,0,0,0,0,Andrew Cuomo
66073,0,0,0,0,0,0,Zohran Mamdani
66074,0,0,0,0,0,0,Zohran Mamdani
66075,0,0,0,0,0,0,Zohran Mamdani
66076,0,0,0,0,0,0,Zohran Mamdani
66077,0,0,0,0,0,0,Zohran Mamdani
66078,0,0,0,0,0,0,Zohran Mamdani
67001,0,0,0,0,0,0,Zohran Mamdani
67002,0,0,0,0,0,0,Zohran Mamdani
67003,0,0,0,0,0,0,Zohran Mamdani
67004,0,0,0,0,0,0,Zohran Mamdani
67005,0,0,0,0,0,0,Zohran Mamdani
67006,0,0,0,0,0,0,Zohran Mamdani
67007,0,0,0,0,0,0,Zohran Mamdani
67008,0,0,0,0,0,0,Zohran Mamdani
67009,0,0,0,0,0,0,Zohran Mamdani
67010,0,0,0,0,0,0,Zohran Mamdani
67011,0,0,0,0,0,0,Zohran Mamdani
67012,0,0,0,0,0,0,Zohran Mamdani
67013,0,0,0,0,0,0,Zohran Mamdani
67014,0,0,0,0,0,0,Zohran Mamdani
67015,0,0,0,0,0,0,Zohran Mamdani
67016,0,0,0,0,0,0,Zohran Mamdani
67017,0,0,0,0,0,0,Zohran Mamdani
67018,0,0,0,0,0,0,Zohran Mamdani
67019,0,0,0,0,0,0,Zohran Mamdani
67020,0,0,0,0,0,0,Zohran Mamdani
67021,0,0,0,0,0,0,Zohran Mamdani
67022,0,0,0,0,0,0,Andrew Cuomo
67023,0,0,0,0,0,0,Zohran Mamdani
67024,0,0,0,0,0,0,Zohran Mamdani
67025,0,0,0,0,0,0,Zohran Mamdani
67026,0,0,0,0,0,0,Zohran Mamdani
67027,0,0,0,0,0,0,Zohran Mamdani
67028,0,0,0,0,0,0,Zohran Mamdani
67029,0,0,0,0,0,0,Zohran Mamdani
67030,0,0,0,0,0,0,Zohran Mamdani
67031,0,0,0,0,0,0,Zohran Mamdani
67032,0,0,0,0,0,0,Zohran Mamdani
67033,0,0,0,0,0,0,Zohran Mamdani
67034,0,0,0,0,0,0,Zohran Mamdani
67035,0,0,0,0,0,0,Zohran Mamdani
67036,0,0,0,0,0,0,Zohran Mamdani
67037,0,0,0,0,0,0,Zohran Mamdani
67038,0,0,0,0,0,0,Zohran Mamdani
67039,0,0,0,0,0,0,Zohran Mamdani
67040,0,0,0,0,0,0,Zohran Mamdani
67041,0,0,0,0,0,0,Zohran Mamdani
67042,0,0,0,0,0,0,Andrew Cuomo
67043,0,0,0,0,0,0,Zohran Mamdani
67044,0,0,0,0,0,0,Zohran Mamdani
67045,0,0,0,0,0,0,Zohran Mamdani
67046,0,0,0,0,0,0,Zohran Mamdani
67047,0,0,0,0,0,0,Zohran Mamdani
67048,0,0,0,0,0,0,Zohran Mamdani
67049,0,0,0,0,0,0,Zohran Mamdani
67050,0,0,0,0,0,0,Zohran Mamdani
67051,0,0,0,0,0,0,Andrew Cuomo
67052,0,0,0,0,0,0,Zohran Mamdani
67053,0,0,0,0,0,0,Zohran Mamdani
67054,0,0,0,0,0,0,Zohran Mamdani
67055,0,0,0,0,0,0,Zohran Mamdani
67056,0,0,0,0,0,0,Zohran Mamdani
67057,0,0,0,0,0,0,Zohran Mamdani
67058,0,0,0,0,0,0,Zohran Mamdani
67059,0,0,0,0,0,0,Zohran Mamdani
67060,0,0,0,0,0,0,Zohran Mamdani
67061,0,0,0,0,0,0,Zohran Mamdani
67062,0,0,0,0,0,0,Zohran Mamdani
67063,0,0,0,0,0,0,Zohran Mamdani
67064,0,0,0,0,0,0,Zohran Mamdani
67065,0,0,0,0,0,0,Zohran Mamdani
67066,0,0,0,0,0,0,Zohran Mamdani
67067,0,0,0,0,0,0,Zohran Mamdani
67068,0,0,0,0,0,0,Zohran Mamdani
67069,0,0,0,0,0,0,Zohran Mamdani
67070,0,0,0,0,0,0,Zohran Mamdani
67071,0,0,0,0,0,0,Zohran Mamdani
68001,0,0,0,0,0,0,Zohran Mamdani
68002,0,0,0,0,0,0,Andrew Cuomo
68003,0,0,0,0,0,0,Andrew Cuomo
68004,0,0,0,0,0,0,Zohran Mamdani
68005,0,0,0,0,0,0,Zohran Mamdani
68006,0,0,0,0,0,0,Zohran Mamdani
68007,0,0,0,0,0,0,Andrew Cuomo
68008,0,0,0,0,0,0,Zohran Mamdani
68009,0,0,0,0,0,0,Zohran Mamdani
68010,0,0,0,0,0,0,Andrew Cuomo
68011,0,0,0,0,0,0,Zohran Mamdani
68012,0,0,0,0,0,0,Zohran Mamdani
68013,0,0,0,0,0,0,Zohran Mamdani
68014,0,0,0,0,0,0,Zohran Mamdani
68015,0,0,0,0,0,0,Andrew Cuomo
68016,0,0,0,0,0,0,Andrew Cuomo
68017,0,0,0,0,0,0,Zohran Mamdani
68018,0,0,0,0,0,0,Zohran Mamdani
68019,0,0,0,0,0,0,Zohran Mamdani
68020,0,0,0,0,0,0,Zohran Mamdani
68021,0,0,0,0,0,0,Zohran Mamdani
68022,0,0,0,0,0,0,Zohran Mamdani
68023,0,0,0,0,0,0,Andrew Cuomo
68024,0,0,0,0,0,0,Zohran Mamdani
68025,0,0,0,0,0,0,Zohran Mamdani
68026,0,0,0,0,0,0,Zohran Mamdani
68027,0,0,0,0,0,0,Andrew Cuomo
68028,0,0,0,0,0,0,Zohran Mamdani
68029,0,0,0,0,0,0,Zohran Mamdani
68030,0,0,0,0,0,0,Andrew Cuomo
68031,0,0,0,0,0,0,Zohran Mamdani
68032,0,0,0,0,0,0,Zohran Mamdani
68033,0,0,0,0,0,0,Zohran Mamdani
68034,0,0,0,0,0,0,Andrew Cuomo
68035,0,0,0,0,0,0,Zohran Mamdani
68036,0,0,0,0,0,0,Zohran Mamdani
68037,0,0,0,0,0,0,Andrew Cuomo
68038,0,0,0,0,0,0,Zohran Mamdani
68039,0,0,0,0,0,0,Andrew Cuomo
68040,0,0,0,0,0,0,Andrew Cuomo
68041,0,0,0,0,0,0,Zohran Mamdani
68042,0,0,0,0,0,0,Zohran Mamdani
68043,0,0,0,0,0,0,Zohran Mamdani
68044,0,0,0,0,0,0,Zohran Mamdani
68045,0,0,0,0,0,0,Zohran Mamdani
68046,0,0,0,0,0,0,Zohran Mamdani
68047,0,0,0,0,0,0,Zohran Mamdani
68048,0,0,0,0,0,0,Andrew Cuomo
68049,0,0,0,0,0,0,Zohran Mamdani
68050,0,0,0,0,0,0,Andrew Cuomo
68051,0,0,0,0,0,0,Andrew Cuomo
68052,0,0,0,0,0,0,Zohran Mamdani
68053,0,0,0,0,0,0,Zohran Mamdani
68054,0,0,0,0,0,0,Andrew Cuomo
68055,0,0,0,0,0,0,Zohran Mamdani
68056,0,0,0,0,0,0,Zohran Mamdani
68057,0,0,0,0,0,0,Zohran Mamdani
68058,0,0,0,0,0,0,Zohran Mamdani
68059,0,0,0,0,0,0,Zohran Mamdani
68060,0,0,0,0,0,0,Zohran Mamdani
68061,0,0,0,0,0,0,Andrew Cuomo
68062,0,0,0,0,0,0,Zohran Mamdani
68063,0,0,0,0,0,0,Zohran Mamdani
68064,0,0,0,0,0,0,Zohran Mamdani
68065,0,0,0,0,0,0,Zohran Mamdani
68066,0,0,0,0,0,0,Zohran Mamdani
68067,0,0,0,0,0,0,Zohran Mamdani
68068,0,0,0,0,0,0,Zohran Mamdani
68069,0,0,0,0,0,0,Andrew Cuomo
68070,0,0,0,0,0,0,Zohran Mamdani
68071,0,0,0,0,0,0,Zohran Mamdani
68072,0,0,0,0,0,0,Zohran Mamdani
68073,0,0,0,0,0,0,Zohran Mamdani
68074,0,0,0,0,0,0,Zohran Mamdani
68075,0,0,0,0,0,0,Andrew Cuomo
68076,0,0,0,0,0,0,Zohran Mamdani
68077,0,0,0,0,0,0,Zohran Mamdani
68078,0,0,0,0,0,0,Zohran Mamdani
68079,0,0,0,0,0,0,Zohran Mamdani
68080,0,0,0,0,0,0,Zohran Mamdani
68081,0,0,0,0,0,0,Zohran Mamdani
68082,0,0,0,0,0,0,Zohran Mamdani
69001,0,0,0,0,0,0,Andrew Cuomo
69002,0,0,0,0,0,0,Zohran Mamdani
69003,0,0,0,0,0,0,Andrew Cuomo
69004,0,0,0,0,0,0,Andrew Cuomo
69005,0,0,0,0,0,0,Zohran Mamdani
69006,0,0,0,0,0,0,Zohran Mamdani
69007,0,0,0,0,0,0,Zohran Mamdani
69008,0,0,0,0,0,0,Zohran Mamdani
69009,0,0,0,0,0,0,Zohran Mamdani
69010,0,0,0,0,0,0,Zohran Mamdani
69011,0,0,0,0,0,0,Zohran Mamdani
69012,0,0,0,0,0,0,Zohran Mamdani
69013,0,0,0,0,0,0,Zohran Mamdani
69014,0,0,0,0,0,0,Zohran Mamdani
69015,0,0,0,0,0,0,Zohran Mamdani
69016,0,0,0,0,0,0,Zohran Mamdani
69017,0,0,0,0,0,0,Zohran Mamdani
69018,0,0,0,0,0,0,Zohran Mamdani
69019,0,0,0,0,0,0,Zohran Mamdani
69020,0,0,0,0,0,0,Zohran Mamdani
69021,0,0,0,0,0,0,Zohran Mamdani
69022,0,0,0,0,0,0,Zohran Mamdani
69023,0,0,0,0,0,0,Zohran Mamdani
69024,0,0,0,0,0,0,Andrew Cuomo
69025,0,0,0,0,0,0,Zohran Mamdani
69026,0,0,0,0,0,0,Andrew Cuomo
69027,0,0,0,0,0,0,Zohran Mamdani
69028,0,0,0,0,0,0,Zohran Mamdani
69029,0,0,0,0,0,0,Zohran Mamdani
69030,0,0,0,0,0,0,Zohran Mamdani
69031,0,0,0,0,0,0,Zohran Mamdani
69032,0,0,0,0,0,0,Zohran Mamdani
69033,0,0,0,0,0,0,Zohran Mamdani
69034,0,0,0,0,0,0,Zohran Mamdani
69035,0,0,0,0,0,0,Zohran Mamdani
69036,0,0,0,0,0,0,Zohran Mamdani
69037,0,0,0,0,0,0,Zohran Mamdani
69038,0,0,0,0,0,0,Zohran Mamdani
69039,0,0,0,0,0,0,Zohran Mamdani
69040,0,0,0,0,0,0,Zohran Mamdani
69041,0,0,0,0,0,0,Zohran Mamdani
69042,0,0,0,0,0,0,Zohran Mamdani
69043,0,0,0,0,0,0,Zohran Mamdani
69044,0,0,0,0,0,0,Zohran Mamdani
69045,0,0,0,0,0,0,Zohran Mamdani
69046,0,0,0,0,0,0,Zohran Mamdani
69047,0,0,0,0,0,0,Zohran Mamdani
69048,0,0,0,0,0,0,Zohran Mamdani
69049,0,0,0,0,0,0,Zohran Mamdani
69050,0,0,0,0,0,0,Zohran Mamdani
69051,0,0,0,0,0,0,Zohran Mamdani
69052,0,0,0,0,0,0,Zohran Mamdani
69053,0,0,0,0,0,0,Zohran Mamdani
69054,0,0,0,0,0,0,Zohran Mamdani
69055,0,0,0,0,0,0,Zohran Mamdani
69056,0,0,0,0,0,0,Zohran Mamdani
69057,0,0,0,0,0,0,Zohran Mamdani
69058,0,0,0,0,0,0,Zohran Mamdani
69059,0,0,0,0,0,0,Zohran Mamdani
69060,0,0,0,0,0,0,Zohran Mamdani
69061,0,0,0,0,0,0,Zohran Mamdani
69062,0,0,0,0,0,0,Zohran Mamdani
69063,0,0,0,0,0,0,Zohran Mamdani
69064,0,0,0,0,0,0,Zohran Mamdani
69065,0,0,0,0,0,0,Zohran Mamdani
69066,0,0,0,0,0,0,Zohran Mamdani
69067,0,0,0,0,0,0,Zohran Mamdani
69068,0,0,0,0,0,0,Zohran Mamdani
69069,0,0,0,0,0,0,Zohran Mamdani
69070,0,0,0,0,0,0,Zohran Mamdani
69071,0,0,0,0,0,0,Zohran Mamdani
69072,0,0,0,0,0,0,Zohran Mamdani
69073,0,0,0,0,0,0,Zohran Mamdani
69074,0,0,0,0,0,0,Zohran Mamdani
69075,0,0,0,0,0,0,Andrew Cuomo
69076,0,0,0,0,0,0,Zohran Mamdani
69077,0,0,0,0,0,0,Zohran Mamdani
69078,0,0,0,0,0,0,Zohran Mamdani
69079,0,0,0,0,0,0,Zohran Mamdani
69080,0,0,0,0,0,0,Zohran Mamdani
69081,0,0,0,0,0,0,Curtis Sliwa
69082,0,0,0,0,0,0,Curtis Sliwa
69083,0,0,0,0,0,0,Curtis Sliwa
69084,0,0,0,0,0,0,Curtis Sliwa
70001,0,0,0,0,0,0,Zohran Mamdani
70002,0,0,0,0,0,0,Zohran Mamdani
70003,0,0,0,0,0,0,Andrew Cuomo
70004,0,0,0,0,0,0,Zohran Mamdani
70005,0,0,0,0,0,0,Zohran Mamdani
70006,0,0,0,0,0,0,Zohran Mamdani
70007,0,0,0,0,0,0,Zohran Mamdani
70008,0,0,0,0,0,0,Zohran Mamdani
70009,0,0,0,0,0,0,Zohran Mamdani
70010,0,0,0,0,0,0,Zohran Mamdani
70011,0,0,0,0,0,0,Andrew Cuomo
70012,0,0,0,0,0,0,Zohran Mamdani
70013,0,0,0,0,0,0,Zohran Mamdani
70014,0,0,0,0,0,0,Zohran Mamdani
70015,0,0,0,0,0,0,Zohran Mamdani
70016,0,0,0,0,0,0,Zohran Mamdani
70017,0,0,0,0,0,0,Zohran Mamdani
70018,0,0,0,0,0,0,Zohran Mamdani
70019,0,0,0,0,0,0,Zohran Mamdani
70020,0,0,0,0,0,0,Zohran Mamdani
70021,0,0,0,0,0,0,Zohran Mamdani
70022,0,0,0,0,0,0,Zohran Mamdani
70023,0,0,0,0,0,0,Andrew Cuomo
70024,0,0,0,0,0,0,Zohran Mamdani
70025,0,0,0,0,0,0,Zohran Mamdani
70026,0,0,0,0,0,0,Zohran Mamdani
70027,0,0,0,0,0,0,Zohran Mamdani
70028,0,0,0,0,0,0,Zohran Mamdani
70029,0,0,0,0,0,0,Zohran Mamdani
70030,0,0,0,0,0,0,Zohran Mamdani
70031,0,0,0,0,0,0,Zohran Mamdani
70032,0,0,0,0,0,0,Zohran Mamdani
70033,0,0,0,0,0,0,Zohran Mamdani
70034,0,0,0,0,0,0,Zohran Mamdani
70035,0,0,0,0,0,0,Zohran Mamdani
70036,0,0,0,0,0,0,Andrew Cuomo
70037,0,0,0,0,0,0,Zohran Mamdani
70038,0,0,0,0,0,0,Zohran Mamdani
70039,0,0,0,0,0,0,Zohran Mamdani
70040,0,0,0,0,0,0,Zohran Mamdani
70041,0,0,0,0,0,0,Zohran Mamdani
70042,0,0,0,0,0,0,Zohran Mamdani
70043,0,0,0,0,0,0,Andrew Cuomo
70044,0,0,0,0,0,0,Andrew Cuomo
70045,0,0,0,0,0,0,Andrew Cuomo
70046,0,0,0,0,0,0,Andrew Cuomo
70047,0,0,0,0,0,0,Zohran Mamdani
70048,0,0,0,0,0,0,Zohran Mamdani
70049,0,0,0,0,0,0,Zohran Mamdani
70050,0,0,0,0,0,0,Zohran Mamdani
70051,0,0,0,0,0,0,Andrew Cuomo
70052,0,0,0,0,0,0,Andrew Cuomo
70053,0,0,0,0,0,0,Zohran Mamdani
70054,0,0,0,0,0,0,Zohran Mamdani
70055,0,0,0,0,0,0,Zohran Mamdani
70056,0,0,0,0,0,0,Zohran Mamdani
70057,0,0,0,0,0,0,Zohran Mamdani
70058,0,0,0,0,0,0,Zohran Mamdani
70059,0,0,0,0,0,0,Zohran Mamdani
70060,0,0,0,0,0,0,Zohran Mamdani
70061,0,0,0,0,0,0,Zohran Mamdani
70062,0,0,0,0,0,0,Zohran Mamdani
70063,0,0,0,0,0,0,Zohran Mamdani
70064,0,0,0,0,0,0,Zohran Mamdani
70065,0,0,0,0,0,0,Zohran Mamdani
70066,0,0,0,0,0,0,Zohran Mamdani
70067,0,0,0,0,0,0,Andrew Cuomo
70068,0,0,0,0,0,0,Andrew Cuomo
70069,0,0,0,0,0,0,Zohran Mamdani
70070,0,0,0,0,0,0,Zohran Mamdani
70071,0,0,0,0,0,0,Andrew Cuomo
70072,0,0,0,0,0,0,Curtis Sliwa
70073,0,0,0,0,0,0,Curtis Sliwa
70074,0,0,0,0,0,0,Curtis Sliwa
71001,0,0,0,0,0,0,Zohran Mamdani
71002,0,0,0,0,0,0,Zohran Mamdani
71003,0,0,0,0,0,0,Zohran Mamdani
71004,0,0,0,0,0,0,Zohran Mamdani
71005,0,0,0,0,0,0,Zohran Mamdani
71006,0,0,0,0,0,0,Zohran Mamdani
71007,0,0,0,0,0,0,Zohran Mamdani
71008,0,0,0,0,0,0,Zohran Mamdani
71009,0,0,0,0,0,0,Zohran Mamdani
71010,0,0,0,0,0,0,Zohran Mamdani
71011,0,0,0,0,0,0,Zohran Mamdani
71012,0,0,0,0,0,0,Zohran Mamdani
71013,0,0,0,0,0,0,Zohran Mamdani
71014,0,0,0,0,0,0,Zohran Mamdani
71015,0,0,0,0,0,0,Zohran Mamdani
71016,0,0,0,0,0,0,Zohran Mamdani
71017,0,0,0,0,0,0,Zohran Mamdani
71018,0,0,0,0,0,0,Zohran Mamdani
71019,0,0,0,0,0,0,Zohran Mamdani
71020,0,0,0,0,0,0,Zohran Mamdani
71021,0,0,0,0,0,0,Zohran Mamdani
71022,0,0,0,0,0,0,Zohran Mamdani
71023,0,0,0,0,0,0,Zohran Mamdani
71024,0,0,0,0,0,0,Zohran Mamdani
71025,0,0,0,0,0,0,Zohran Mamdani
71026,0,0,0,0,0,0,Zohran Mamdani
71027,0,0,0,0,0,0,Zohran Mamdani
71028,0,0,0,0,0,0,Zohran Mamdani
71029,0,0,0,0,0,0,Zohran Mamdani
71030,0,0,0,0,0,0,Zohran Mamdani
71031,0,0,0,0,0,0,Andrew Cuomo
71032,0,0,0,0,0,0,Andrew Cuomo
71033,0,0,0,0,0,0,Zohran Mamdani
71034,0,0,0,0,0,0,Andrew Cuomo
71035,0,0,0,0,0,0,Zohran Mamdani
71036,0,0,0,0,0,0,Zohran Mamdani
71037,0,0,0,0,0,0,Zohran Mamdani
71038,0,0,0,0,0,0,Zohran Mamdani
71039,0,0,0,0,0,0,Zohran Mamdani
71040,0,0,0,0,0,0,Zohran Mamdani
71041,0,0,0,0,0,0,Zohran Mamdani
71042,0,0,0,0,0,0,Zohran Mamdani
71043,0,0,0,0,0,0,Zohran Mamdani
71044,0,0,0,0,0,0,Zohran Mamdani
71045,0,0,0,0,0,0,Zohran Mamdani
71046,0,0,0,0,0,0,Zohran Mamdani
71047,0,0,0,0,0,0,Zohran Mamdani
71048,0,0,0,0,0,0,Zohran Mamdani
71049,0,0,0,0,0,0,Zohran Mamdani
71050,0,0,0,0,0,0,Zohran Mamdani
71051,0,0,0,0,0,0,Zohran Mamdani
71052,0,0,0,0,0,0,Zohran Mamdani
71053,0,0,0,0,0,0,Zohran Mamdani
71054,0,0,0,0,0,0,Zohran Mamdani
71055,0,0,0,0,0,0,Zohran Mamdani
71056,0,0,0,0,0,0,Zohran Mamdani
71057,0,0,0,0,0,0,Zohran Mamdani
71058,0,0,0,0,0,0,Zohran Mamdani
71059,0,0,0,0,0,0,Zohran Mamdani
71060,0,0,0,0,0,0,Andrew Cuomo
71061,0,0,0,0,0,0,Andrew Cuomo
71062,0,0,0,0,0,0,Andrew Cuomo
71063,0,0,0,0,0,0,Andrew Cuomo
71064,0,0,0,0,0,0,Zohran Mamdani
71065,0,0,0,0,0,0,Andrew Cuomo
71066,0,0,0,0,0,0,Curtis Sliwa
71067,0,0,0,0,0,0,Curtis Sliwa
71068,0,0,0,0,0,0,Curtis Sliwa
71069,0,0,0,0,0,0,Curtis Sliwa
71070,0,0,0,0,0,0,Curtis Sliwa
71071,0,0,0,0,0,0,Curtis Sliwa
72001,0,0,0,0,0,0,Andrew Cuomo
72002,0,0,0,0,0,0,Zohran Mamdani
72003,0,0,0,0,0,0,Zohran Mamdani
72004,0,0,0,0,0,0,Zohran Mamdani
72005,0,0,0,0,0,0,Zohran Mamdani
72006,0,0,0,0,0,0,Zohran Mamdani
72007,0,0,0,0,0,0,Zohran Mamdani
72008,0,0,0,0,0,0,Zohran Mamdani
72009,0,0,0,0,0,0,Zohran Mamdani
72010,0,0,0,0,0,0,Zohran Mamdani
72011,0,0,0,0,0,0,Andrew Cuomo
72012,0,0,0,0,0,0,Andrew Cuomo
72013,0,0,0,0,0,0,Andrew Cuomo
72014,0,0,0,0,0,0,Zohran Mamdani
72015,0,0,0,0,0,0,Zohran Mamdani
72016,0,0,0,0,0,0,Zohran Mamdani
72017,0,0,0,0,0,0,Andrew Cuomo
72018,0,0,0,0,0,0,Zohran Mamdani
72019,0,0,0,0,0,0,Zohran Mamdani
72020,0,0,0,0,0,0,Zohran Mamdani
72021,0,0,0,0,0,0,Andrew Cuomo
72022,0,0,0,0,0,0,Zohran Mamdani
72023,0,0,0,0,0,0,Zohran Mamdani
72024,0,0,0,0,0,0,Zohran Mamdani
72025,0,0,0,0,0,0,Andrew Cuomo
72026,0,0,0,0,0,0,Zohran Mamdani
72027,0,0,0,0,0,0,Zohran Mamdani
72028,0,0,0,0,0,0,Zohran Mamdani
72029,0,0,0,0,0,0,Zohran Mamdani
72030,0,0,0,0,0,0,Zohran Mamdani
72031,0,0,0,0,0,0,Zohran Mamdani
72032,0,0,0,0,0,0,Zohran Mamdani
72033,0,0,0,0,0,0,Zohran Mamdani
72034,0,0,0,0,0,0,Zohran Mamdani
72035,0,0,0,0,0,0,Zohran Mamdani
72036,0,0,0,0,0,0,Zohran Mamdani
72037,0,0,0,0,0,0,Zohran Mamdani
72038,0,0,0,0,0,0,Andrew Cuomo
72039,0,0,0,0,0,0,Zohran Mamdani
72040,0,0,0,0,0,0,Andrew Cuomo
